Annual_Income_Rupees,Deductions_Rupees,Retirement_Contributions_Rupees,Tax_Savings_Rupees
94631.18759809333,13099.87159568964,7.4940693249303525,1389.7047739404136
63460.17830721787,11597.282801136447,4717.788096644194,2974.8024164058406
80089.36549940976,8466.625408443477,7394.031107805241,4628.056593596079
60917.42953744719,10706.007503267989,6.39251468846358,1307.1740683985897
71962.33683966502,6920.471344393625,1108.071267898465,4046.507975711479
90802.25684225556,8553.013535108914,2937.3257650828455,4058.6600061236913
95170.72849744503,17888.227138607584,6792.127702861612,4540.481029785529
40329.87274003117,11802.112449958315,2534.053231490939,4208.406560328796
83842.66555137033,17559.8460953476,8111.988791494979,2468.894183138913
58912.59722095163,10860.586464284104,3485.6940441260585,2550.257493768625
99858.26639299438,6365.60985270729,5226.658902908532,3341.082796489352
86194.8447472763,12054.435468082043,1590.467757426608,2421.2334471289573
77027.14263007458,18167.72432932645,1574.4667730057781,4584.484796158537
99946.16451763996,19233.000015158832,8718.836165761471,2188.4151044187806
87209.91670500697,9510.318369028078,3714.4613701504036,3832.5162650924485
88472.43390796449,11533.150584508956,3269.622884984722,2236.4024744843696
55702.2850687163,15645.392465913676,7502.998197234087,2139.269930032119
94831.95606952562,17062.334611569022,5321.777025022701,1716.0536887915941
43130.38685741078,15966.379520920149,5945.880202951075,2954.459128671489
68338.09340809296,13938.443545564533,5248.350519033414,1511.570957879744
83476.980102411,5267.689086395369,6001.812190418936,4592.944205447345
53254.16459095265,17227.689346624597,3788.8027986822926,3071.2617654175733
64059.27988228608,5920.514634254116,6377.776684376984,3425.1335628105726
55815.55864422418,19435.238479066567,9624.81947425195,3558.995122298908
72162.91988281216,8904.795555202098,1489.1578819514962,4703.306866895258
61003.526522896864,18403.64662170226,8984.820471260673,4536.025336620655
70954.27913449897,14753.678217998233,6562.735535889965,3111.500458673486
61790.026257458216,11435.051224365568,7641.586866083371,2455.1394323075283
41312.30753860069,7573.377669912775,3682.8401519523645,4616.714096639498
69873.6031776309,17779.406325027,4595.736739631469,3521.8389099911383
45453.99472280269,16586.700491940614,758.0403903372501,2566.3107840511134
96478.01601644962,13268.062228142602,8642.67793917,3502.241173237028
76856.39437817404,5388.230456154351,756.6222387081034,3438.4414545561126
89072.46916887771,8635.829202794095,2270.6429226804103,3704.0016732158933
41810.36491030143,12845.42342283162,2706.994654248338,2809.721861290954
55060.11201024876,19292.416807987414,1368.5141076895236,3381.0557365785003
46426.72021380184,5684.64809108615,7750.708323903269,4495.154917823924
55923.953556795386,16502.982071563478,5343.835188852466,3788.754852267269
49821.732835922805,10517.289118826899,2056.838476408569,1113.1029769561333
52962.91986295669,18469.0010771061,7311.630200043681,1193.6576176415906
97584.86192888723,6354.204372379719,1868.3844637677182,4189.714950907661
70545.3146009241,14818.028985828332,696.2415244694776,1889.9763108507964
66897.33724909532,13450.334292656642,7717.8041483171155,1581.509796692324
40409.17318330836,10097.05146280638,4605.680233550943,3296.0099073350375
94064.48513485471,13638.44438936028,5159.264282647427,4158.469518724558
55531.59499582551,8817.418989464237,9026.47387648081,3266.9742891685164
74776.94682477225,17588.536371227376,3216.102919824031,3816.0334319357135
76010.79892401627,10852.88966655163,5615.440551707777,2524.8503909214232
72953.42419398049,5331.784665597829,8440.135476119449,1249.9907242071874
50787.58567715154,16607.5306985704,2276.770705497477,3894.0927044659693
95865.90477929419,5903.013749933196,4530.311440584605,4727.305086886734
51872.739229091305,6383.519035459634,6405.65271956864,2465.725159872941
90820.54640558633,13075.427244890245,4466.98840023437,2524.290861362833
97355.63928070184,10404.730588230865,611.3783412537133,3467.447790028768
97078.09816306597,5273.708585378433,8130.178480981084,1209.6208314342705
70165.54178785792,16430.116647060357,5844.574399949744,2986.6032886026705
72234.17809550086,19413.50437840525,3391.9951757805443,1771.1645193999225
93229.90539361462,13529.846426656892,5079.726330850111,4974.601535554468
45476.31462816401,19902.610370097085,9763.486034303925,1406.5857140039677
63706.0090651676,5557.513093207002,9276.35388186213,4633.031816486169
83719.33387850455,16815.06951259301,5112.034945225051,1490.7382404435393
48593.60404102593,17033.31411582377,7427.324194596977,2577.624956133052
87769.97576135767,13571.244811222321,8496.436775547601,2320.0698270924886
96857.92613190167,18118.5843576232,5707.724321741084,2865.039453696382
77204.16428055859,12188.629454531527,3359.9445649766913,3296.4915971468545
89210.32524634543,12851.839535193132,4054.074701952253,1999.2647360317937
77945.75860006973,13130.871245747512,8879.561695023858,2903.9063494453026
83993.9140920172,6003.182721764172,2526.583560957797,3003.6411065928523
87462.24045471687,8193.505104237658,2969.4480904876996,3093.68201190859
96110.61863782289,5136.437151881575,8462.915800601671,2932.3749987588208
85308.49490649026,5608.223473619594,932.0760300291597,4198.134970952654
90324.88840791021,19548.7360114703,389.12736442676123,4514.77461910167
91947.67167493177,8988.236754199052,9427.032227613161,4515.253872955058
41840.69545134984,7117.30298741001,2458.3856988860744,1561.9782249357609
85891.98354154627,16981.624694839444,2011.5576646253542,1946.3225854016036
88632.11078829982,10321.05143503397,8672.274984995107,1216.028399677282
67036.50548749181,16742.467703296054,4567.3691146710535,1677.9367384467885
47346.813253370114,19927.17850462105,7191.761676227032,1669.8199884355427
56501.27364579092,10664.623881875586,4946.010363602504,2277.605388935738
82127.95573273205,11619.477721333045,3191.1073650595445,2089.7169759958433
63986.96870424424,7314.090953951372,8860.791106509725,3375.128935200006
82650.3905221535,13351.983863677313,7501.3075976345135,3682.669522972823
40998.240706559984,8275.990726498087,8907.117848731823,2526.601278489091
82384.67630639768,11166.675005662684,899.9689851514803,1498.6323043293255
41675.74325891398,10121.188587750199,9927.857426046276,2868.839742889604
46316.087324426735,15229.532844172734,5447.616389697914,2351.500682361163
65162.427248862106,8424.109976387288,9348.003423910004,4373.801509967192
67441.2022478925,17649.486956586417,2023.197847701601,3180.8119828501053
74436.133393523,13585.958833738354,1545.0417818464568,1898.5627621303815
83300.6489953543,11180.389332344752,9644.222934439013,4549.639156580419
42304.76908889201,12927.223491585522,8551.664529582806,4106.324622649178
83697.40495607234,18814.083424239427,992.1533783686754,4043.349749889161
78933.39861954132,13691.408899912938,263.22728820283305,2592.8895491064177
77202.45235892419,17331.674804232956,3175.3116997482066,1355.1525662415681
89368.10508083369,6194.261159090407,7700.613454761253,2548.6445537156565
59906.38541125547,11254.218951718878,8669.027852804345,3033.990978804797
45058.316839705476,18185.584271184394,9208.64627115775,3495.8923546207457
75723.60891824681,17621.736021930526,7662.761311578358,2922.1177518388918
94281.73223984498,16946.303287295155,4554.395902125381,4176.964300331559
93234.77338059596,16166.609783304155,2902.5454172227237,1635.52075481623
73495.00713561487,19020.319055994016,7642.018894211856,4454.711395735443
86237.02289810043,19774.66619561012,4900.836812911966,4399.1198424830945
73371.55192345138,15619.850445236307,9386.944811176336,3295.6337069929914
50618.881367711525,17323.670494539896,2271.656442116896,1441.6438787073087
85261.42305845695,17867.747429258387,9462.04262592652,3358.7809800861824
82516.13705057054,17090.429192021722,3416.708924594356,2582.8855713893035
80440.5853806121,11011.575690728094,5253.541299761862,4293.564441811861
73637.46835455493,16654.62981027524,4269.747532924234,2334.7450231923813
43680.71555641899,8105.422598763587,5420.545819142491,3220.867817212145
56489.41937499933,12873.231997299084,5058.924133429376,1626.2285595545336
57257.781520485034,17576.41719792359,6486.859085104205,3053.004383605744
67993.4771536455,7239.681242119801,677.6158673877952,2281.959239060545
51958.48520748204,15351.677800562451,9244.837367237924,4809.851454755166
66770.18044213507,19704.323192401513,6690.78844046137,4182.4948459545685
83092.31070679525,10305.353161150546,5280.709066622617,4551.996541844843
98358.25783202972,5568.681710661322,3671.975685386423,1106.1285710096706
59062.876407178264,12100.872625649466,4982.149657379246,4306.851298840764
70624.13605269165,18467.66202547816,7531.609357425218,3501.327257080674
61916.327818721096,5864.812527938313,8983.215346430214,2631.337647542481
57018.38933277574,19438.147235456207,475.86978854742836,4330.251678554569
46886.46514069395,15836.414979816984,5412.031758820748,4419.687845000557
45449.64973053781,18022.439161682807,2851.8985915959947,3461.7658197613127
92467.17935423343,11729.424881466064,1362.428444526621,4392.137143641155
56140.188711655734,6021.09684858899,7627.20614639056,2933.858909514217
54981.71329252895,11888.255526898454,1282.683421498023,4522.483830163752
74625.43001882228,17952.426174818072,1875.5195275764602,2540.0648765959268
88594.17124816164,13101.686108014437,1614.5431491707463,2845.6226407035474
96945.79191208474,6366.289162610443,2839.6434638014543,4320.148906260802
51654.77345660563,16845.76747037402,5229.720832992863,3564.229643096476
67755.68849616029,12917.070563385874,4536.618894815587,1130.8875304828753
66543.75840671784,8415.52391494114,6649.501247318611,1526.4086635939389
85638.93760751853,8667.732707799663,4183.895997557079,2341.518920306645
40844.08850743142,12949.865497552084,4849.613147282591,2516.284055829278
52248.23084084313,8631.52349598243,9307.957265272298,2573.3411333054974
54223.662311620436,14670.258241288553,2987.665270850447,1257.901713266516
66105.80917622984,12254.393194467764,8510.450779199204,3872.810468597277
80969.51578485713,16179.891808194525,7575.290229005751,1419.312272739734
72679.4707034111,7707.893821294867,7528.312154172452,1104.9426485716292
81427.22698650198,15271.919877545002,8030.877841609049,4292.181384553157
79518.01037758673,12761.7092302913,9551.643218340585,4216.389761985174
79342.97002960462,16101.057680246066,928.8519887497581,3457.127142211965
43985.79063201791,17278.214151103995,1413.688595058339,3783.9754052668736
89134.95225855766,18270.86131042897,1923.1501737983226,4012.3354441194447
87799.45673810496,16980.395060088224,4567.938059252219,4416.929156022799
61933.00829486936,14997.825908254898,8326.748731802385,1458.597375286585
54604.54815777823,19725.72354564385,260.8124034213921,4793.069703754269
45811.21274908296,9432.053673512746,6975.973559177697,3195.6069126325388
54920.13969542367,5548.428933425852,5295.51576914179,4442.044831724369
71977.0736881451,10526.8364024021,5042.361368710242,2829.529220017797
60533.13700415616,9349.242673985389,9689.403512930077,4607.3237059547855
69248.97446656984,8791.817572947215,3736.587103317629,1728.608497473947
76127.55434949242,16895.710113294073,1152.403927801008,2946.4745335767516
76643.00346743107,19155.18573850472,4670.748504004988,3142.270122211086
66456.2699932744,6768.861067771237,7589.840179491936,3545.197227723359
99542.33343423354,17393.76358305203,5042.046821994387,3047.498935704616
75696.03418623013,17150.83734482095,9038.014628292009,1179.4024823232419
75701.06797958675,7668.344937739304,6351.769080287736,1245.7181703956785
95185.54601802185,14648.124345064114,4182.490015579934,4921.202701872734
95170.96527922043,6045.954794852991,4248.336756325185,3202.049546852381
75082.46851785928,17536.03009059882,5177.164454476657,2484.7503214778317
99899.69552115651,17809.597492682573,5186.113847643889,1191.9538145317597
56669.910067617806,15063.655630165045,730.1740343336161,1989.9431178694083
94697.6561725236,15493.57225576203,5854.742265682352,3323.9378849601526
70126.69351675623,13770.83478890109,2215.568648215337,1637.8994535043216
62570.236681345865,19052.58965265131,1650.6985717850541,3511.119250515691
61772.16291658083,5909.951132773879,2921.371082799521,3643.24263039344
67016.92823723966,8228.157338131532,8171.695382555706,3817.5609776183305
84971.40147662253,19869.350952143937,9846.75713259682,1264.2855770265626
94740.61815200311,5852.9948164851085,6887.792491293751,2472.745527907179
81869.65404258129,9651.89101403053,3512.558951210253,4337.155358185141
59418.67734444715,12088.125051034875,5137.688254747366,3899.0656500445584
76365.02132197267,7105.788482262664,6916.549340383055,3956.497053604844
43685.92437216437,11817.68538190753,1872.7866387802217,4831.037285822399
85698.6626177125,12682.002634788048,6497.244065913108,2203.4395479266686
58711.00543035844,17501.222071867465,7164.487419000342,1790.2356962807316
43970.980102453315,9824.59475003425,6526.774006008008,1770.3433873516778
70164.55908518683,5088.286340571679,6201.281997048859,3894.439154389044
90280.05155910517,18973.648065090285,6118.050458248138,3344.808544644112
82248.17237258103,19255.85609720154,4738.701393171992,2406.351610689532
89779.66486181351,13098.036887222519,5903.521620571136,3295.2618390693337
92797.21085495137,7073.71316213241,7057.610665354646,1014.3208048201097
76605.46147216338,12843.06232349149,1296.1212189541404,3146.2342650624237
52092.41186930671,8332.28492846566,5135.55968334177,2895.326464780668
46091.21522085469,10855.755114524192,7067.396702531769,2855.488009509262
82284.92333725686,15494.476789763292,2465.8013686021372,3424.2793758631583
87355.04014033309,8642.695029040717,6642.5893387681135,2844.0850923307635
63362.06502779153,13101.593617097473,6493.807212849445,4147.78734312929
76331.06338919618,10929.05237651461,5666.438379027765,3600.641433890199
74894.25958814968,9075.99961292894,9265.352703631937,3656.9324201378067
66010.5106142928,6272.274404628213,597.9892465446768,2296.639998748448
41463.51689741329,8894.437595582092,914.681323530524,2712.10507011545
87432.06861515416,11959.420041638488,6166.372193516661,1844.4347345463466
66327.6246413611,6722.759317872332,9936.270549254912,1734.553919684055
40869.71176463921,15925.076022759491,5675.60540160796,3969.62480677363
65206.06096650324,15831.869576245548,3318.2437406455733,2062.030368329391
55931.937300149075,19947.348979164126,4257.487759842684,4466.803984751459
83086.58541187592,18060.09535041838,1121.3296974568032,2374.26217439387
77154.35476261895,7816.722125601958,7980.528559460391,3019.421846004023
67652.4635708622,6723.964048617685,1974.8924280147128,2441.7564472564245
51436.265372801136,6516.586413472542,4271.792677144593,4907.3366697481615
52612.04309197783,11376.587572685625,7661.111713925121,4385.1466362540295
43648.755546879554,14609.155783250608,4765.724513593706,2004.8664864350649
69634.95908718856,19387.896448027757,4355.407615418616,3598.228293094029
69815.7306003206,11211.94304045848,8978.18303786831,2824.395203355486
84506.23520957107,19476.167152437345,2076.310536321233,2704.476759901785
93935.58686558387,5240.301938106529,7565.428391024743,1481.5001612954943
82406.41909651064,18287.322302187553,4891.506197571512,1716.4173397003628
69011.04738352842,9903.671500794633,5145.724503435762,4034.6858572778483
41717.361119697096,5075.234832504785,8275.556768469814,3649.575023896591
54108.69513601801,15849.810434125033,5319.890214231156,1964.8973683020752
65530.8024079286,16506.67439348898,4384.197335610668,3431.9475390393786
63159.03619334213,16154.985228139787,6401.75579496332,4757.784037720345
99960.09200475586,11599.331495904522,1027.9495996253063,1984.5670163327695
74466.51366319881,8234.674039721,1699.4482635857044,2470.394934637436
40438.142518533146,8802.45451791613,7454.809504071311,2212.4962460290635
67883.6412590645,14039.097163847764,3116.314999891877,4339.025857532348
57246.947252555874,18556.722911992576,9827.823697201462,4666.496721000518
51921.522225268665,11008.579528892558,2824.399988823858,2242.10782644391
49925.97881256124,14732.349372167371,2315.0412460768875,1693.3708998721704
71981.78198136318,15911.555393402654,8346.44481611095,2706.4192328067256
53028.48972331663,7257.316001090959,7542.3641545330975,2230.899724585184
61662.99473673545,11445.67049135153,219.90067367954057,3638.844419343148
84527.33696088247,11954.113393100153,2084.49627316743,1540.0254426340357
62176.11644440297,6392.714828682922,4867.948747934466,4724.412055549121
50852.87456192687,11247.739837355468,9328.175982801875,1729.1578855509474
53268.39034877468,10396.401591003018,4222.101823516581,2781.7449430655556
47814.305869492506,8123.319884693399,8573.444634449479,4099.553298406431
51959.26095279028,5214.203534816886,6986.908412570744,1953.817144905892
58844.4484486525,10758.617343163416,9760.527934011054,1931.3982153737381
69848.42207056604,18780.31332224959,6201.914518814116,4783.166102327508
53793.72519489483,10377.718067763582,8923.217070623195,1819.802784642562
59508.0410380657,10383.555416582509,8650.123033680917,2909.8002672219063
58449.276461401685,10799.205722882318,4396.5380267208175,4721.195136407939
67866.46722601967,13702.736588269276,2402.3580122850153,1153.315806113656
94624.08901557961,10658.79601545828,2870.3397635296456,2541.1698716405444
97694.43297113712,12098.076491922031,8849.664889531241,3464.6168133108113
96187.31379086187,19388.83963339238,1192.3148911384528,1203.181535381162
86048.85427886559,12333.800667836811,8351.416932296017,2281.923285938522
93548.91732463165,16202.895358693111,1385.991793562603,4097.290340232625
85214.25769337788,7335.713217081904,8685.559844688834,2848.2622578657165
79215.60766139507,5941.16091101722,6989.063915706406,2159.2654025505217
57454.142006901006,9570.780906793649,9319.581831962629,4631.220118885205
51374.58509225493,5976.537796943099,8005.335173615682,2247.944494748339
99400.1206491151,13835.182211364381,1006.6069122020127,1473.4516950331033
81565.93725383523,6150.966988340366,9919.057799095748,3589.5053722613466
94936.01312218426,7995.348951853606,356.64717632722164,2018.2585513342892
50745.90859548506,17631.259436838867,4020.461958463725,1706.0977744413262
66080.73786471177,15077.087996035772,9668.013888221358,2930.374527018406
96311.97691893615,18116.11174514977,7835.025008938671,4592.679442082572
67140.53946923639,15391.201061503967,198.35074157479204,1041.589753558489
42479.25918129502,16259.540328964993,9382.352856650032,3271.340589165092
98292.93009857889,17053.45862226197,8505.813021696364,3138.7124622014735
45557.75969549997,7075.248262265265,1586.9047261916069,3615.223023054995
54953.392307036134,10796.10823005504,8516.470860919688,1010.9955933781487
44648.08943086708,12253.82496145049,8599.518468845708,4740.22545771029
41167.936321181005,15400.533968285974,9745.170808190429,4746.851310211092
68557.09367759679,11171.115289147996,602.0155736098886,3947.419494885427
86678.31430020282,6586.563112891805,7795.40128856215,1398.7636581144423
55593.660727901406,9302.100875621707,9167.11126100404,2479.618962258563
71462.2730856851,6152.913282211806,699.4878978853569,2107.8691303811975
66871.90125926351,15823.511654154016,1565.9973881723854,2943.650534929633
61698.416988121746,11314.713252815856,4709.378791536055,3323.5379122162667
56429.28337258153,8325.73742525067,6651.275139796633,1053.2890402656467
86918.83947992012,19520.85621213428,6229.771766859558,3551.0008622334412
46173.47390217671,17706.158357317596,2519.004956953683,4267.568490047098
91200.06362793074,7804.158164922618,7106.172470222375,2170.916317875375
57605.318775958105,5311.312687698919,226.61306179742158,3116.563050197309
93045.76746730137,14925.814813434305,6436.592302987433,4578.697292824062
54742.495076833,8056.066145657979,4939.666282430279,2309.67022910695
70499.65830065355,12293.775299807781,7245.046021474401,3239.968234578559
54169.92679525521,10618.937071814178,2587.1822672154453,4746.119378170073
61681.92202828667,6273.723571446392,1140.986896356615,1317.753995563748
95804.50417900787,8133.049133407545,9601.696763549948,2203.756403843293
97193.98799407601,18700.82027037403,6713.448707969726,4432.040284729995
44134.786713354355,5369.384057941097,1297.9352743400252,4138.051520921475
93044.9277015999,11181.696547039244,1136.4380671994888,1774.0479546969987
53170.53027087985,15490.645086836526,1155.9439887003387,1445.9692289487864
53424.411353914795,5266.201544586034,9586.481133778838,1715.0768005868317
93487.15653569932,6187.930133575528,4798.265824755799,4822.903901274219
77283.76406274026,12644.01975080957,8895.73465507023,4191.27477761262
43103.67392540026,18886.861152828744,8437.729292070748,2126.4295561414056
71553.17535587202,15291.809485315678,6894.665771296746,1243.589506441485
48635.08995057054,18884.30696452719,4078.4998029572052,1596.6768803060245
44007.88829918171,15625.92489329978,4434.370568022398,1456.7918246040144
68780.67384132661,9815.504350829353,3759.739014240321,1303.003616254811
51830.08688347952,8358.19144523529,8345.258746755779,3509.402496925708
94924.22594737049,19790.371842157372,9301.652489802313,2807.3870056670403
98285.4019740199,16903.170923438818,9147.294868252291,2814.3805751203618
90033.52227996639,6655.8146313122115,6425.963519661713,1207.938599767258
57016.596097606875,11531.48597238273,1427.3143414258616,4133.8789831136955
71942.30753574471,13931.845687105151,5223.642732758754,2659.9661883170124
43475.43025739178,9912.680039395967,1776.9686617413095,1634.5411307739864
84490.37746110995,18338.43422340302,9738.094420391288,4396.524878479984
61172.69107430727,18119.519749159157,5118.407706056677,3111.1316338734896
93244.36613701467,12054.357778426061,5998.963166269467,3007.675547895732
90315.78135056075,7159.527203662525,1315.1815830087676,3434.8677868453233
89224.79057547143,7622.2035494740885,2737.021876674931,1680.4821572973462
57395.82047303199,10854.152590441103,3798.459946027889,3237.863873913018
52413.828753328286,11477.834739642574,3639.7945412558565,2297.9216284541726
56243.67535422328,7552.658365662872,2073.958218597991,4706.097227661523
84710.46786037045,5029.67824287768,8025.394176076548,3060.617895211358
48479.123835989725,12515.384977500928,4577.724519068787,3045.3429483591453
85952.58220061418,14147.161155229249,8122.207477728101,3580.5653216468427
62826.31321250653,12295.097740850495,5654.918267847025,3782.368843165575
41263.61211453436,12044.131074336045,5440.163064194785,4948.680803475918
40319.504989254005,11104.496516559919,4356.418696519978,4644.881080219115
85134.6548452229,7368.229122128676,3937.1995864822907,1728.8218436951242
85628.52121021133,12109.94416549464,8266.051238034484,1738.730931334866
81131.33947915636,15058.926607942749,7971.3031142344025,1725.2402407211894
59566.08797153783,9036.33587012364,8883.273094897235,2132.6579022348787
54351.19766344884,12591.143017040797,9129.627192612626,2932.607890047363
91288.97550222342,7615.762007234014,3488.336099370355,2183.6595262010533
75074.34253928388,6307.164368235455,2535.267154474189,2968.9823128229646
53165.60271066111,14103.947124201122,2198.0104325347947,4135.578679228274
41399.318753769854,18019.977770381687,9336.938690176386,2104.588561931141
42309.72119989676,12116.166267143919,6413.132205541887,4631.983234989306
61008.419944862595,11934.706938389363,8703.879545023125,1684.241941111006
70162.49359627903,11226.705132074905,3300.7567850018117,2522.7162681789587
92771.64264540025,14492.417441621346,707.8647617586631,2090.8313992972326
44737.02202327424,10714.159722939694,1541.846711006397,2726.8279480175333
40071.34385649593,5967.361559582898,4209.291392049681,3317.9064590791627
70733.45278411871,18215.94810390222,4133.977567329713,2328.108671825241
52145.836421102416,14570.95268229051,1137.327323727022,1181.8453420133071
67674.08714820768,8529.00159483364,6791.80264712345,2761.741577177255
96809.18676765563,18905.390115472415,9735.10645898769,1049.4246655527975
66922.65173372904,7306.0526908696565,1414.1976493250131,4603.409596177964
96601.42496049058,5096.506142434252,5502.069412236081,4858.13143669079
45560.19548559525,5827.678726069791,5051.193081013653,1356.8702296259528
81840.87586301417,19855.438502835656,5344.108633932536,2377.372557094892
78836.87944154281,9554.96377912796,3026.9794298663046,1630.5470139190734
41777.72563467036,12201.815462018702,2882.732602212269,1158.1833703174814
97558.2419851623,19401.005858884797,9082.532239027476,4364.640364070421
69206.12806107807,19115.94340513426,4305.694450763794,3063.349521675294
49044.3738381627,18208.242045336454,4774.47217400331,4119.900937878897
52776.6984194326,13998.882529905308,6973.906556106921,4402.921798494788
65269.5660342082,16535.1345842151,6076.519175165016,4516.5678273611375
65438.889123056935,6109.496468649923,8898.340985483612,1251.6552353679544
58089.51634373162,6566.837094158513,3063.999389818688,3808.384773469001
65944.1066931388,5341.363735950308,3690.38817022172,4712.60402605617
56312.19439946076,13944.23133846542,6979.834683737015,2129.243651587947
49896.09793300282,11798.302179686452,2285.836376847301,2142.818176865106
77244.20760290194,13885.117462916565,321.9529084977602,2377.8582740915363
58458.13325435243,18987.250917059835,2229.762405351635,1072.5043975258552
96696.26374666841,7582.409652422708,6172.111515412431,2522.4652706372312
75252.31063001594,10021.565750152984,3674.1462245290213,3702.3650187638764
84255.34892686995,18513.593933485667,3356.2557030397365,1840.0591078723116
61880.78437733128,6199.258189837761,7739.0802492232515,3880.9148264454807
86653.68491048415,10974.888474090658,6842.005057931397,3554.2555393069038
52976.624517768476,7488.091991301517,7246.273539673132,1589.0781549094136
80348.37831975624,16845.91563706883,9474.526169985309,1477.4432772206212
63193.822403284794,14577.142190574674,3006.9156373961723,1753.5644285326212
95181.34397489889,19293.21173889489,5061.547659698816,1748.0341085323453
43572.62122230093,17615.134021593018,4510.414285057669,3182.988814044109
55747.6899869885,7669.438901950576,3791.3255748109063,2559.4990643159163
53115.85031762447,7312.7698013174595,5343.128546456635,2165.8888699246136
80447.11228918534,7317.856199786166,7582.978842202648,2643.9622286630783
78397.97675857565,18192.509565572822,5153.414589448494,4724.589295349006
90217.08705305506,10834.145185006491,9344.803653769699,1676.848561127275
54281.58064067512,11505.172777705335,1869.4466714259927,1226.4926042934117
51121.514498619,6486.700276856291,8508.352700472806,3236.7486413665
96812.17039133093,14794.056868377758,1243.2351731212632,1835.5212615128798
75957.27924389376,11785.463329650138,1682.3841808637153,4196.623430952897
52302.941997985705,17798.331270757837,7688.533743604778,3901.853499633015
43233.93363652043,6457.72017788948,9631.175270398286,1946.6615289484039
67258.83290367218,11610.557941807176,2197.0514948982054,3376.932710664013
50986.83477852815,17170.18693778561,9388.51162281235,3937.9630036373887
54801.72160062245,19538.037740602893,7726.946872905519,4046.638928381599
69655.00496255467,12296.806008384932,4953.211598369847,2322.5827577177934
60555.81520382117,8909.116862067205,8057.891863132939,3497.944115650766
91770.96819022339,9837.685115881119,5275.5670493033795,2279.244687861288
97384.07088973802,11091.66351962419,5273.83581469499,1991.4178430444153
89089.77577569746,15494.71538981683,9920.155571579737,4701.321787277715
87813.36582041619,18552.520276602896,2490.9561505459797,3441.600910458452
76989.79814567359,9333.220584002613,9672.785661946948,3586.9351363272845
47048.83480175757,6248.319522912734,8650.707236864244,3219.4421336298565
73747.4036937069,14007.489008776247,7532.3857522709195,3279.068886090305
93034.65313614684,12099.392915955326,7428.996638613325,1153.2691285720907
67554.70060952265,10236.363175558383,6377.624570714166,4613.0254582994585
72273.85014003175,19385.21789377276,4226.9607705015615,1015.8337522180166
57551.85135821835,17863.858651645234,5712.600864838271,3389.1988713058286
95046.18431463584,17507.626663786228,2849.0832758169495,3527.0734348385286
83571.74494578718,6175.315342620257,7773.904688421181,1397.4840761594094
77551.60165359994,13857.045547320726,9052.433053673783,2204.912067149424
58317.10153183522,15083.441010801303,1862.966640645215,2515.017659650416
77946.38195690254,17414.720292744627,1354.5215640820795,4598.165576169765
73472.30063665926,17968.638991001033,3566.3797918239648,2829.909141498094
58028.22525442921,19959.255002370446,8236.208174000878,1922.6985468669322
50845.17688440591,13765.046501318984,5609.11781227977,4335.095199870597
90601.83490289906,6543.513999432993,7196.721179644397,2632.087137430916
96215.12726857132,19377.91868196282,7262.096343827307,2415.197397261456
56416.08954117683,17615.435256363446,6110.502939993974,1289.8658793671714
51616.49596374667,12769.167424391315,2071.972495020765,2102.051151493233
75914.84666388453,13640.462747967764,9718.363883581407,4635.539141551335
43941.103539721706,16238.906207899201,685.8738547408383,2084.0444977575867
78453.49837888767,14506.765032309355,5591.555083213807,1475.9512319823953
64500.39664167665,13900.213776492226,7130.73864671488,4179.419372354934
68185.6533770032,10395.133180606414,3035.8553976601142,3654.5653821631545
49609.888379146345,11174.495083709553,280.3253120436344,2570.473881687455
91739.85150038221,15089.130119158885,6595.882799182339,3730.704139508711
92949.56143903692,7179.87621190583,9519.490767680149,4901.821566794096
46427.08259185841,14847.407434357734,7377.607597051573,1691.6521475141315
63920.67372179636,17778.180240667145,327.11543188058135,3782.944999896799
61169.34608928571,8066.12675436852,265.1241689390804,2913.404377362306
67058.49134011344,6330.85157472007,9407.550191986807,4671.647417587439
70972.0983412922,7214.787662807565,1881.5851729586752,2681.830637384298
87697.16990142938,15359.786531354643,1420.3968475350337,4178.929762969426
76548.78267121987,17154.911040015235,8018.535908691201,4737.685227650914
59074.934305205825,12284.34978604069,9286.530970707494,4762.207727138369
86231.17793829645,6066.969360595609,6187.098536915705,3625.674504004003
96222.96939687131,6411.113711313717,2554.096961432709,2440.1960198313063
63195.98524527592,6594.112531459845,8877.212303556145,1132.6513935925577
68059.02251986729,9688.796110774838,3972.884350484195,3716.7635118894964
80511.42492979736,17801.92633638109,8545.030276529818,1668.0625810129118
50496.89488944647,10152.122822961843,3444.5659464322152,1696.2332648962022
72559.99737532828,9650.418038181142,7562.481082921862,1550.7970589711745
62322.04939154419,16003.623971141089,8838.403644864502,2032.47035684194
41343.83974512181,14573.05905475256,790.5897754207192,3246.349482372984
65266.48728374309,8024.20448592385,5764.475656716805,4176.463362439361
72466.83923009392,5922.725183760282,2771.006850900639,4325.303415471453
58625.749563215824,15234.307584006074,104.01238111994671,3735.4557587345457
55558.82010560694,6149.020203474813,1051.2838650191848,3972.812069516023
90814.97207222898,15951.56551111963,4542.839063527347,2698.1911889950957
45138.159443286284,9580.510293954834,3145.7959295324567,4018.703611715126
85074.04731477844,10005.848629350934,9474.880323470568,2986.799490531662
86897.9651225617,8047.097339118666,2872.7064715251527,2735.0004686148854
81444.15636008943,16503.891238223765,9797.500648812971,1967.5506580304543
90971.25911321901,18188.57546304068,9182.125196810799,3023.808108800584
